anchor,layer_index,delta_type,n_families,mean_delta_norm,median_delta_norm,min_delta_norm,max_delta_norm,std_delta_norm
end_of_user_message,17,false_rationale_pressure_delta,80,31.947427618965172,31.909427780617392,30.09290066065635,33.8901763774397,0.8579767242664975
end_of_user_message,17,true_belief_pressure_delta,80,31.5050470850286,31.425365485250115,29.92511936302527,33.67971247596714,0.6987799291258487
end_of_user_message,17,true_rationale_pressure_delta,80,31.03391827727525,30.98670688427132,29.555095079236366,32.653401500609554,0.7097088067024109
end_of_user_message,18,authority_pressure_delta,80,27.407066191806194,27.34061656743097,26.608500047973997,28.410842921716277,0.3945211266721956
end_of_user_message,18,distractor_delta,80,15.450862010664324,15.168966476491438,13.401618512928795,20.69244863664305,1.2939673342866866
end_of_user_message,18,emotional_pressure_delta,80,31.506716751738274,31.416456051970297,30.27832119246992,33.111586546429365,0.637707086876055
end_of_user_message,18,false_belief_pressure_delta,80,31.976009015614704,32.001356293240654,30.636989838115717,33.87795977160846,0.7428992946641155
end_of_user_message,18,false_rationale_pressure_delta,80,32.588082300200355,32.51819571704763,30.300273754929176,35.18342975998056,1.0365373741189552
end_of_user_message,18,true_belief_pressure_delta,80,31.96742257395934,31.90209727579104,30.228450669785822,34.197533592495766,0.754879174363275
end_of_user_message,18,true_rationale_pressure_delta,80,31.43873768494351,31.493959818510593,29.949017439714293,33.06110777819402,0.7531639373857872
end_of_user_message,19,authority_pressure_delta,80,34.95033034829793,34.82460637091967,33.355441740175515,37.91936146302256,0.9430212579436946
end_of_user_message,19,distractor_delta,80,19.355772278746674,19.083529742727947,16.619729808515533,25.42599335805254,1.5019418235587814
end_of_user_message,19,emotional_pressure_delta,80,39.02404997992045,38.88355933991671,36.845603893202934,41.29754345194497,1.0376414466918338
end_of_user_message,19,false_belief_pressure_delta,80,39.73728992568656,39.45700580939172,37.445197188317266,44.16180118647569,1.4804319785694873
end_of_user_message,19,false_rationale_pressure_delta,80,40.94345904878112,40.67768056083794,37.20358068070669,44.33744017935105,1.5711178659259917
end_of_user_message,19,true_belief_pressure_delta,80,38.995030071176906,38.96933648040213,36.91301963916004,41.33319299771928,0.9452367259963097
end_of_user_message,19,true_rationale_pressure_delta,80,38.36066928127036,38.275159582985154,36.396252447646106,40.41820487906065,0.8887699026439193
end_of_user_message,20,authority_pressure_delta,80,38.36974835326361,37.87387177916054,35.22012881414286,44.78239754633782,2.0836193194836805
end_of_user_message,20,distractor_delta,80,21.52475945484651,21.14235652177929,17.984791322494363,27.155864562260792,1.9116827494606172
end_of_user_message,20,emotional_pressure_delta,80,43.61789303385362,43.44031738343532,40.34190160546549,47.03408379646498,1.414176736567045
end_of_user_message,20,false_belief_pressure_delta,80,44.41202414538375,43.90879867340154,40.468006333392445,51.398786847163336,2.6130229969574197
end_of_user_message,20,false_rationale_pressure_delta,80,45.835564555909826,45.70832174032844,40.12056954139339,54.39321752876508,2.5045266775068824
end_of_user_message,20,true_belief_pressure_delta,80,42.90512140039929,42.78620345271543,40.01155380774939,46.45522044269902,1.2138861659991143
end_of_user_message,20,true_rationale_pressure_delta,80,42.575819612534005,42.36671560472045,39.899011424746675,46.59495899017875,1.2939561002118987
end_of_user_message,21,authority_pressure_delta,80,42.90483465567704,42.52126919461607,38.36628330887792,49.97828242640847,2.7202583048448865
end_of_user_message,21,distractor_delta,80,24.17186809256123,23.850749005180884,19.645732972922627,29.926587261449242,2.2487522544823184
end_of_user_message,21,emotional_pressure_delta,80,48.48067447690332,48.34866342029625,43.51066801525298,52.70914265504003,1.9861484822531041
end_of_user_message,21,false_belief_pressure_delta,80,47.64108501928864,47.35806584878971,42.56216113482679,54.67703506639068,2.684840237221364
end_of_user_message,21,false_rationale_pressure_delta,80,48.73402188660335,48.697403242635474,42.92739553889913,57.02971099870875,2.6170409256843574
end_of_user_message,21,true_belief_pressure_delta,80,46.34121087746649,46.22102822435676,42.07795654934521,50.620942798577026,1.6255950987055052
end_of_user_message,21,true_rationale_pressure_delta,80,45.99893172834322,45.870735415634286,42.65321280023296,50.390227778241226,1.4909918257721855
end_of_user_message,22,authority_pressure_delta,80,46.61662713525317,46.71418982127551,41.73551563480305,53.49872004736134,2.7780970098439814
end_of_user_message,22,distractor_delta,80,25.34432447161378,25.165758919502053,21.935547168270084,30.30347618981097,1.95181693031685
end_of_user_message,22,emotional_pressure_delta,80,53.85188699878203,53.9096579493049,47.740163516429384,58.64961523757847,2.1209564990280163
end_of_user_message,22,false_belief_pressure_delta,80,50.717548940559865,50.80883490273383,45.65463399818259,55.21279074135311,1.8646664593526816
end_of_user_message,22,false_rationale_pressure_delta,80,50.844822269296074,50.723919927472735,46.36484233915949,58.28758542336368,2.1982305445635197
end_of_user_message,22,true_belief_pressure_delta,80,49.69094339315389,49.59759727380122,45.251037750295126,54.395498681357225,1.6979418606873242
end_of_user_message,22,true_rationale_pressure_delta,80,49.597707459941404,49.56134536419217,45.58046464946015,54.688616954299555,1.7444243985372254
end_of_user_message,23,authority_pressure_delta,80,54.94610887759501,54.5962968390903,49.0668069351086,62.779120714634146,3.0565689109321763
end_of_user_message,23,distractor_delta,80,29.87703418321479,29.704823454103362,25.629383658809044,35.69872206314477,2.2647833150175924
end_of_user_message,23,emotional_pressure_delta,80,63.18440614120649,63.23480907426672,57.723484130959406,68.34397466847531,2.2265078116151207
end_of_user_message,23,false_belief_pressure_delta,80,58.87532021969175,58.59163299353561,52.959981129863735,65.70322164316246,2.343606820803866
end_of_user_message,23,false_rationale_pressure_delta,80,59.814010349766576,59.66280641581835,54.69553579507537,69.00726160720308,2.5156860623348494
end_of_user_message,23,true_belief_pressure_delta,80,57.83113609687052,57.604892758454824,52.563341823791724,63.94862337601894,2.1072302818737705
end_of_user_message,23,true_rationale_pressure_delta,80,57.93564670406569,57.64065369625925,53.62031283835518,64.50183113225359,2.1167070206176484
end_of_user_message,24,authority_pressure_delta,80,65.99958559906082,65.13365956057848,56.601841103106935,76.14075649887947,4.4678879879488616
end_of_user_message,24,distractor_delta,80,36.89405119568608,36.78596168189971,31.135340670325448,44.34376812744827,2.9752589617756886
end_of_user_message,24,emotional_pressure_delta,80,75.58111631984933,75.25676789718253,69.08165565679452,81.44425511512053,3.011000052418423
end_of_user_message,24,false_belief_pressure_delta,80,68.68599580207493,68.30558418427745,61.66036538263457,78.55496330505744,3.754187179431036
end_of_user_message,24,false_rationale_pressure_delta,80,69.82418181949639,69.67088520905651,62.706695549186115,80.32657019938674,3.4310557294582726
end_of_user_message,24,true_belief_pressure_delta,80,68.54008840587498,68.35967269654307,60.382091436597975,76.86387128434914,3.500112783863378
end_of_user_message,24,true_rationale_pressure_delta,80,67.84410538628535,67.37854256564712,61.41909217890739,75.86903090366589,3.2326067276459285
end_of_user_message,25,authority_pressure_delta,80,75.3701934744612,74.30726464972915,65.07682496915453,87.13349985667541,4.924489565468794
end_of_user_message,25,distractor_delta,80,41.99646013355897,41.78490804934428,35.47237737065995,50.111382617511445,3.248187567931547
end_of_user_message,25,emotional_pressure_delta,80,86.28785036049871,86.1107834488172,79.48653013800698,91.63405387795207,2.913741952265137
end_of_user_message,25,false_belief_pressure_delta,80,78.68081253066899,77.89535640707588,70.20452649819744,89.96986633293987,4.0472061142260225
end_of_user_message,25,false_rationale_pressure_delta,80,79.52456529700899,79.17787406243878,72.02511130018634,91.58956129197566,3.686168027563513
end_of_user_message,25,true_belief_pressure_delta,80,79.39695752471972,78.73542706707619,69.25099775608679,88.99990624138523,4.012795675295292
end_of_user_message,25,true_rationale_pressure_delta,80,78.2923176964776,77.63090215585873,71.17708415043897,88.35697471788653,3.7609788754278797
end_of_user_message,26,authority_pressure_delta,80,84.61233976487144,83.20060005698677,74.08160070456157,96.59816829370045,5.23479821453589
end_of_user_message,26,distractor_delta,80,47.87267426759803,48.003180204327634,40.54521581558887,57.64081766363029,3.9178601175787597
end_of_user_message,26,emotional_pressure_delta,80,97.3208031056407,97.14659043772689,89.78082923100682,104.16979809195936,3.3796209601021725
end_of_user_message,26,false_belief_pressure_delta,80,90.2348550554537,90.00951345011578,78.69984951836707,104.88694726989416,5.690385920995592
end_of_user_message,26,false_rationale_pressure_delta,80,90.94143115103341,90.2003908745849,80.85206827012631,103.72157581483845,4.9507956731653096
end_of_user_message,26,true_belief_pressure_delta,80,88.11155195952952,87.38556160302068,77.62231445435737,98.84267315301395,4.541918503376636
end_of_user_message,26,true_rationale_pressure_delta,80,87.7933027864187,86.67566297828127,78.3883424539189,98.5954822497763,4.604278917411052
end_of_user_message,27,authority_pressure_delta,80,102.11024742685997,100.95818984198942,86.55315676314115,122.70261887398199,7.96719421272378
end_of_user_message,27,distractor_delta,80,56.54292276269088,56.81715440053756,46.83115971308232,67.52574783056116,4.766915602178372
end_of_user_message,27,emotional_pressure_delta,80,111.7025100550303,111.45780496669155,102.63555680136594,119.47042122034608,4.121807146152239
end_of_user_message,27,false_belief_pressure_delta,80,106.18215075928792,105.12219298995832,94.84650384377439,123.59810834621922,5.858995304030424
end_of_user_message,27,false_rationale_pressure_delta,80,104.37302605459442,103.26042387037033,93.04974436728557,119.91216283684071,5.668663880636428
end_of_user_message,27,true_belief_pressure_delta,80,104.66277595732372,103.83372863074185,93.35272982546007,116.932206955155,5.323909929031421
end_of_user_message,27,true_rationale_pressure_delta,80,104.99103409000084,104.11630164944916,91.47258376705861,119.00506006313628,6.062933786414402
end_of_user_message,28,authority_pressure_delta,80,121.45612704080925,119.95281774478492,104.3498244771026,143.78667157376918,8.971028253996817
end_of_user_message,28,distractor_delta,80,69.40466800426022,69.37644919827648,56.322861514717566,84.79039130065958,6.168078369713542
end_of_user_message,28,emotional_pressure_delta,80,131.81230164935258,131.9869915108232,120.8509976204961,141.04295746129,4.245047748554587
end_of_user_message,28,false_belief_pressure_delta,80,124.49623744372016,123.69757654411308,110.79910015348506,142.96338940989364,6.428338180338408
end_of_user_message,28,false_rationale_pressure_delta,80,122.46364596170058,121.44024220165085,110.0576177761244,138.4105609905854,5.936076509877436
end_of_user_message,28,true_belief_pressure_delta,80,122.5629758616667,121.90462084854687,108.9897516187943,136.02845411024785,6.189099817927884
end_of_user_message,28,true_rationale_pressure_delta,80,123.64812609733738,122.78592696630331,107.68480006142394,141.77030516009017,7.469149327700764
end_of_user_message,29,authority_pressure_delta,80,139.57231374843914,137.0039972788295,118.93902876202488,167.5778686184622,10.97835070864991
end_of_user_message,29,distractor_delta,80,81.65786396668264,82.10941989372381,62.96193664487565,101.17463618601595,7.763231102818267
end_of_user_message,29,emotional_pressure_delta,80,148.01538010504464,147.72106464094412,136.16243876706994,159.52547720381298,4.450759633711983
end_of_user_message,29,false_belief_pressure_delta,80,140.1968319554829,138.6189772027737,123.70637352974174,161.8915233458865,7.452846488566669
end_of_user_message,29,false_rationale_pressure_delta,80,137.6302552319359,135.8941995305317,124.51578338339402,155.73263570702528,7.1047499615087775
end_of_user_message,29,true_belief_pressure_delta,80,144.46026425557744,143.31673566895046,125.2610899388271,163.4494186787869,7.8394868306243914
end_of_user_message,29,true_rationale_pressure_delta,80,144.14805049849934,142.04870644782943,125.60554672519031,164.8798208721632,9.091489073925803
end_of_user_message,30,authority_pressure_delta,80,167.21110332413056,163.51429461084768,139.901102375933,202.08090788266577,14.050844095885537
end_of_user_message,30,distractor_delta,80,99.61949062664084,99.32705718770077,74.90523424553972,126.02781928405187,9.96418722928309
end_of_user_message,30,emotional_pressure_delta,80,169.78044513625602,170.02264816644168,156.18418737642753,181.01241043365076,5.07741590192788
end_of_user_message,30,false_belief_pressure_delta,80,166.38323152035315,164.96715766115545,148.38752632631315,191.20067828186345,8.205322347220141
end_of_user_message,30,false_rationale_pressure_delta,80,159.64172668719027,158.48060851576173,143.9222791183809,180.537541886787,8.03778522401297
end_of_user_message,30,true_belief_pressure_delta,80,173.10221357222647,172.7050260365101,150.53214834468895,191.95234160375344,8.718584980639582
end_of_user_message,30,true_rationale_pressure_delta,80,171.6095814086368,170.8926410521875,147.09003946557084,198.53599414644665,10.779450177286241
end_of_user_message,31,authority_pressure_delta,80,186.5848596501225,182.77998382480146,156.82524577640405,226.30107163567945,15.906494972227659
end_of_user_message,31,distractor_delta,80,114.87259840449524,114.29772004171218,86.4042424431849,147.35084061043395,11.983457881125057
end_of_user_message,31,emotional_pressure_delta,80,187.8543595682446,188.56449805777928,171.29217158761193,199.95388892504874,5.647285686877039
end_of_user_message,31,false_belief_pressure_delta,80,188.8133581905178,187.78207039905294,168.43510723514058,214.559762405792,8.924379860837488
end_of_user_message,31,false_rationale_pressure_delta,80,179.29724743804323,178.48913700403645,162.77350508839538,202.68995400777376,8.843518681191645
end_of_user_message,31,true_belief_pressure_delta,80,198.263051452394,197.99604733979032,170.9159140691219,220.81201100774248,10.345491349221598
end_of_user_message,31,true_rationale_pressure_delta,80,195.07094700580066,194.4460328362404,168.17434070004285,227.17731295858437,12.169589729782576
end_of_user_message,32,authority_pressure_delta,80,210.0777960218761,206.988997015852,176.1179833370962,258.6667096844338,17.858749977249634
end_of_user_message,32,distractor_delta,80,132.20246613808317,131.94286368658894,102.77310263175714,168.24071707246281,14.180912570476808
end_of_user_message,32,emotional_pressure_delta,80,207.60417244022534,208.6228003625768,188.63991721670854,220.5396049601655,6.420995973510844
end_of_user_message,32,false_belief_pressure_delta,80,209.6237915807811,208.3458916513985,186.14206500507717,236.8084535557176,9.947169968358104
end_of_user_message,32,false_rationale_pressure_delta,80,197.57599886107954,195.80266638712143,179.71487611298775,222.30427068651568,9.772374414298309
end_of_user_message,32,true_belief_pressure_delta,80,219.81356898590107,219.93361579140856,188.43556666274978,242.292495272798,11.326110482077194
end_of_user_message,32,true_rationale_pressure_delta,80,216.65477339097646,215.69025062655743,185.73077618060796,254.91251198834723,13.569622741534175
end_of_user_message,33,authority_pressure_delta,80,227.74303080274694,224.33061233688034,190.98837691667205,287.04200616097506,18.95050855113286
end_of_user_message,33,distractor_delta,80,149.37958534566405,148.33601411128743,113.37546240112505,190.25758290602633,16.165058296068025
end_of_user_message,33,emotional_pressure_delta,80,228.44221537244107,228.22123901375474,210.32715698395748,247.61428006941918,7.879668443142768
end_of_user_message,33,false_belief_pressure_delta,80,229.3991780661417,228.33996097796123,204.24846294175737,260.2322740519434,10.845312718601551
end_of_user_message,33,false_rationale_pressure_delta,80,214.77063093865758,213.0538576362213,193.475151989935,250.54419751518805,11.717075841307246
end_of_user_message,33,true_belief_pressure_delta,80,237.5108689664508,236.56776029081527,205.54317766537545,272.1329217702135,12.175768828377818
end_of_user_message,33,true_rationale_pressure_delta,80,234.56904381314357,232.84290609447862,200.82303947105544,286.31892060982943,14.633437089709187
end_of_user_message,34,authority_pressure_delta,80,251.72161833638992,247.50122328253195,209.37821821190357,315.0626240653511,21.15564590067467
end_of_user_message,34,distractor_delta,80,170.73852136984834,167.59616650838322,123.02665329058334,228.45732049348553,20.618271704826512
end_of_user_message,34,emotional_pressure_delta,80,251.94060551611506,250.2476314922422,230.45361110417036,275.3367167395045,10.056671695459771
end_of_user_message,34,false_belief_pressure_delta,80,249.47223599452704,248.13359569347767,219.60618444474258,284.55789135835704,12.482260331432402
end_of_user_message,34,false_rationale_pressure_delta,80,233.18824454991028,230.86175470814084,209.9977754876151,275.5455247045995,14.071474641924656
end_of_user_message,34,true_belief_pressure_delta,80,258.5811914969147,257.51063499051793,221.20647991844552,297.56209641673655,13.878521507899887
end_of_user_message,34,true_rationale_pressure_delta,80,254.2368461930038,251.86630820204493,218.36486988198385,310.51126863906563,16.392541802426052
end_of_user_message,35,authority_pressure_delta,80,113.93988180277924,112.36605671196367,94.30285432996332,138.3124580776705,8.519337856822315
end_of_user_message,35,distractor_delta,80,73.38092370188804,72.91535357949947,57.38735729393585,95.45079532875803,7.184051763843186
end_of_user_message,35,emotional_pressure_delta,80,126.98061440476633,127.25412830508165,117.5145711485899,137.7581374389163,4.614900390245662
end_of_user_message,35,false_belief_pressure_delta,80,108.30661600156596,107.31501104093081,92.4804918729954,125.11764641980757,5.308433183082517
end_of_user_message,35,false_rationale_pressure_delta,80,107.75533036068596,107.93290984556957,92.24777198316394,125.9670561003338,5.792877904376785
end_of_user_message,35,true_belief_pressure_delta,80,109.29401403715465,109.0056772845042,97.17780675729368,128.04470886158293,5.7505619379511375
end_of_user_message,35,true_rationale_pressure_delta,80,108.04581994583646,107.50825565082457,97.21705051093821,128.4019667376085,5.865970915949758
final_answer_position,0,authority_pressure_delta,80,1.128909622390224,1.1286579057629633,1.070768170136079,1.189494877081237,0.02325388053848741
final_answer_position,0,distractor_delta,80,0.4526668148414247,0.3534194098932369,0.23415261662037065,0.8230324065753957,0.19126411548332106
final_answer_position,0,emotional_pressure_delta,80,1.22388673195396,1.225855585527865,1.1666532790056474,1.2766993573200587,0.02119729498375261
final_answer_position,0,false_belief_pressure_delta,80,0.2187052243846955,0.209930195680805,0.18166743273234334,0.35270632237418004,0.03292039456207317
final_answer_position,0,false_rationale_pressure_delta,80,0.62908858572048,0.3575666246499145,0.25446065552719993,1.5140974403942893,0.4267362111083427
final_answer_position,0,true_belief_pressure_delta,80,0.21870242643258697,0.20983575735113907,0.18140553525776354,0.3501829804373433,0.032813664249158894
final_answer_position,0,true_rationale_pressure_delta,80,0.5973458825285338,0.34430837494124644,0.2636735165412081,1.530545042065706,0.40688072344925236
final_answer_position,1,authority_pressure_delta,80,1.2074590853488338,1.2084688754066781,1.1429158308629097,1.2740774019001948,0.023825872207688444
final_answer_position,1,distractor_delta,80,0.5364033196152003,0.4436190285656615,0.35172422787137586,0.8686533134997771,0.17569176211705892
final_answer_position,1,emotional_pressure_delta,80,1.3322644071630068,1.3359014129109168,1.2775412693154862,1.4001580365238806,0.023892674508615267
final_answer_position,1,false_belief_pressure_delta,80,0.39625885809009026,0.3935397830027021,0.3472204327572382,0.4918220496151979,0.0299789427623895
final_answer_position,1,false_rationale_pressure_delta,80,0.793693409415577,0.55900232719834,0.44300157918547034,1.6630457520125992,0.40525875443743353
final_answer_position,1,true_belief_pressure_delta,80,0.39600667733910033,0.39425711484082127,0.34865001449256644,0.4923032358595997,0.029460786920121825
final_answer_position,1,true_rationale_pressure_delta,80,0.7614804436020275,0.546475871341553,0.45808489591142637,1.6829803401379548,0.38237478178109335
final_answer_position,2,authority_pressure_delta,80,1.3536378440420545,1.3548970340222108,1.289195406667223,1.4181120958195053,0.0284049636014789
final_answer_position,2,distractor_delta,80,0.6815539284384414,0.6000736131024833,0.4896370954507154,1.1443208698201597,0.17557181722650414
final_answer_position,2,emotional_pressure_delta,80,1.4976943875582076,1.4951831645579035,1.4367382578469667,1.5859793955607235,0.03064075939528763
final_answer_position,2,false_belief_pressure_delta,80,0.7136948843064229,0.7095139492282376,0.5929184951365094,0.871915235107767,0.06698726118455349
final_answer_position,2,false_rationale_pressure_delta,80,1.0533390522141919,0.8782874242592159,0.6954177811841074,1.8548494059856344,0.36960451691324064
final_answer_position,2,true_belief_pressure_delta,80,0.7127868010791097,0.7075408460491042,0.5892486446805963,0.875936725663498,0.06660081041117924
final_answer_position,2,true_rationale_pressure_delta,80,1.0346758823084703,0.8900411496626135,0.6870941895919236,1.9069049611132531,0.3427595424289278
final_answer_position,3,authority_pressure_delta,80,1.7172899606610006,1.7160113849434662,1.6153914851124689,1.8212021231463802,0.04949215323569082
final_answer_position,3,distractor_delta,80,0.8222697139391867,0.7618844053793321,0.6016867734263972,1.3304349956906667,0.1663534901226769
final_answer_position,3,emotional_pressure_delta,80,1.8045892515084088,1.7992247173988538,1.684363504216347,1.9764267852662563,0.05431626916587369
final_answer_position,3,false_belief_pressure_delta,80,1.4352707123702912,1.436035483483711,1.2379223008344165,1.6116501665291134,0.08147961019725865
final_answer_position,3,false_rationale_pressure_delta,80,1.6431179884520695,1.5378660283622985,1.2915377249265925,2.3034628819559764,0.2706331099385971
final_answer_position,3,true_belief_pressure_delta,80,1.4343567144250824,1.4379341024207162,1.2388782065820132,1.5917126530728654,0.08051283626912431
final_answer_position,3,true_rationale_pressure_delta,80,1.6121052819583892,1.52794385253666,1.2890310384392076,2.28361322627655,0.25257255003833134
final_answer_position,4,authority_pressure_delta,80,2.0537996425930705,2.0537036950121577,1.8790872369234424,2.200923744729596,0.07219566910097967
final_answer_position,4,distractor_delta,80,1.0730556088099912,1.0184470744473075,0.8405309573974663,1.6984977866225768,0.1741185153957188
final_answer_position,4,emotional_pressure_delta,80,2.100627243319994,2.101103069486051,1.9348390386198675,2.242238463679151,0.07034821987756175
final_answer_position,4,false_belief_pressure_delta,80,1.884936697831288,1.8853168510945504,1.6169454938343357,2.0950170181021615,0.1100551523249538
final_answer_position,4,false_rationale_pressure_delta,80,2.1841174092835614,2.137082370893934,1.775473840938127,2.7509019696465637,0.2333571690034866
final_answer_position,4,true_belief_pressure_delta,80,1.8834421468668605,1.8895047546000772,1.6148500679795812,2.0916598847026546,0.10940024306155471
final_answer_position,4,true_rationale_pressure_delta,80,2.0920926319365662,2.0278706240645787,1.7044891113439695,2.6631647407192047,0.22188987010591513
final_answer_position,5,authority_pressure_delta,80,2.4867851430319816,2.487022263374058,2.249423890778837,2.7383390663470015,0.10360102356842026
final_answer_position,5,distractor_delta,80,1.4135971448458766,1.3752086564794577,1.1077410870749187,2.0918919614918026,0.16690103411137708
final_answer_position,5,emotional_pressure_delta,80,2.4858050684355293,2.4763414973616547,2.2398031686573483,2.714270374662813,0.09718038670302619
final_answer_position,5,false_belief_pressure_delta,80,2.3522658707812827,2.3656883712475585,2.1228723731113424,2.570488219854717,0.10979753385737383
final_answer_position,5,false_rationale_pressure_delta,80,2.8493359121717377,2.860921968113547,2.3861555307318953,3.2289697902026453,0.20766521501521829
final_answer_position,5,true_belief_pressure_delta,80,2.3504486284623214,2.3755361091334866,2.10778259760281,2.571273710439256,0.10977749700712133
final_answer_position,5,true_rationale_pressure_delta,80,2.716023275275895,2.7026079731475203,2.313720158209182,3.1698050370170017,0.17660751046606485
final_answer_position,6,authority_pressure_delta,80,3.1279388805077715,3.105778967194447,2.788333423672585,3.59691706577688,0.15956090962515207
final_answer_position,6,distractor_delta,80,1.7994234256587922,1.7795335789956472,1.4599335169176655,2.474411199218643,0.19531994797288912
final_answer_position,6,emotional_pressure_delta,80,3.2586736703703503,3.256287730289172,2.865235926760069,3.7213425693785256,0.16411511951063984
final_answer_position,6,false_belief_pressure_delta,80,3.285717870067811,3.307468832298293,2.983654819379448,3.619805134412492,0.15298771910087472
final_answer_position,6,false_rationale_pressure_delta,80,3.773018803438133,3.773830192414655,3.3034463212829643,4.313773112826915,0.22625510522313244
final_answer_position,6,true_belief_pressure_delta,80,3.2830667880842617,3.293536072584139,2.9810476549297777,3.6413040326733235,0.15086721134772962
final_answer_position,6,true_rationale_pressure_delta,80,3.6492605032636205,3.6613177917706943,3.223979835502042,4.084773824437471,0.1898839072591354
final_answer_position,7,authority_pressure_delta,80,3.5752743770320805,3.5378357908943947,3.235245430345551,4.122877910722763,0.1909196512382523
final_answer_position,7,distractor_delta,80,2.2418732053342594,2.200501636047407,1.8672889480704773,2.9372880451373304,0.2255963460389843
final_answer_position,7,emotional_pressure_delta,80,3.882251148012667,3.866841568045032,3.4551593577433057,4.457627051927502,0.19548855199643503
final_answer_position,7,false_belief_pressure_delta,80,4.213714140997362,4.246549498565493,3.782168816167439,4.631704672792287,0.19344896661285566
final_answer_position,7,false_rationale_pressure_delta,80,4.716624070443382,4.707954723262224,4.185887816999973,5.368365621707783,0.2684700762097492
final_answer_position,7,true_belief_pressure_delta,80,4.21115567171775,4.218701987199818,3.794202884303992,4.663281987136199,0.18929936696815514
final_answer_position,7,true_rationale_pressure_delta,80,4.554347339514509,4.558165460705508,4.01932669802469,5.006643625929737,0.2230908638058661
final_answer_position,8,authority_pressure_delta,80,4.597816864412339,4.557717073925906,4.215975085646078,5.367386817245289,0.2384665252722374
final_answer_position,8,distractor_delta,80,2.9103550808160112,2.8813308502286277,2.4591747671858517,3.606342773848057,0.24643032891875402
final_answer_position,8,emotional_pressure_delta,80,4.939631543309462,4.875226612375287,4.457344747132703,5.668661054784586,0.24279607446266058
final_answer_position,8,false_belief_pressure_delta,80,5.44956672157576,5.4772258899000725,4.879770405681162,5.894293864992029,0.22201715903932237
final_answer_position,8,false_rationale_pressure_delta,80,6.207712072664545,6.232749093556864,5.441243558801017,6.989844434095952,0.34704182045953763
final_answer_position,8,true_belief_pressure_delta,80,5.44629279122317,5.477167759608289,4.960086617038367,5.924370052634205,0.21509494311089755
final_answer_position,8,true_rationale_pressure_delta,80,6.026796224911548,6.058466341243722,5.3092576562960305,6.673688591795474,0.28057442649104775
final_answer_position,9,authority_pressure_delta,80,4.6094738203800585,4.556487204854374,4.190628931175839,5.290693139316915,0.2473431750508157
final_answer_position,9,distractor_delta,80,2.9739531903379985,2.958244334802808,2.4866780313511945,3.687947623727789,0.2319431664729239
final_answer_position,9,emotional_pressure_delta,80,5.172020224152144,5.109830017470854,4.7574349544583,5.717622453464778,0.2567291647749367
final_answer_position,9,false_belief_pressure_delta,80,5.69537653516208,5.714050091289173,5.1434164100201585,6.0907017622494255,0.21450200502180622
final_answer_position,9,false_rationale_pressure_delta,80,6.540523604054897,6.549099927385394,5.727765071149224,7.265537690756939,0.34367415109503263
final_answer_position,9,true_belief_pressure_delta,80,5.693901283104527,5.726714244374192,5.191319941497608,6.256918801558615,0.20993902975756118
final_answer_position,9,true_rationale_pressure_delta,80,6.317597477375355,6.3284906630917845,5.613627290020021,6.927578720911131,0.29165028589458664
final_answer_position,10,authority_pressure_delta,80,4.290848048855408,4.271940322667088,3.9171453845200057,4.728881422706161,0.18594915614704483
final_answer_position,10,distractor_delta,80,3.215224880810072,3.2203444050255845,2.740047382945127,3.890378469725164,0.24727788996476094
final_answer_position,10,emotional_pressure_delta,80,4.943785130790271,4.905694326907424,4.494582204604221,5.4410815470396745,0.22081224659266016
final_answer_position,10,false_belief_pressure_delta,80,6.300099174379094,6.3310944137317815,5.357423765367713,6.730007754221406,0.2365148244715115
final_answer_position,10,false_rationale_pressure_delta,80,6.829166345551857,6.822978289187797,5.828929976068972,7.477418363221631,0.3514469744621744
final_answer_position,10,true_belief_pressure_delta,80,6.301387663922004,6.318004220321181,5.560135758591359,6.772473951048384,0.22048840323350197
final_answer_position,10,true_rationale_pressure_delta,80,6.582931742703148,6.59220828748319,5.737103181174754,7.3201047761922515,0.27406705817935595
final_answer_position,11,authority_pressure_delta,80,4.148318839883666,4.118863141980256,3.75324092905018,4.52929409790262,0.16482658433791056
final_answer_position,11,distractor_delta,80,3.114127285869951,3.105838643228856,2.6814947175760198,3.7111443201813796,0.22801517564964077
final_answer_position,11,emotional_pressure_delta,80,4.738714236698667,4.710042583037315,4.357737490792187,5.201811980850878,0.20293095536313296
final_answer_position,11,false_belief_pressure_delta,80,6.025564236186073,6.064343419148821,5.157118434182632,6.432326906101974,0.20911883631628514
final_answer_position,11,false_rationale_pressure_delta,80,6.38675602737131,6.402843308919109,5.489918549464638,7.166197834333217,0.3219851803764816
final_answer_position,11,true_belief_pressure_delta,80,6.025303136422298,6.05404906797567,5.3130115663185356,6.39275987939796,0.1958801382482317
final_answer_position,11,true_rationale_pressure_delta,80,6.168058036728285,6.150426440981763,5.410482121724877,7.069706371147893,0.26410936901300885
final_answer_position,12,authority_pressure_delta,80,5.1514000258494415,5.164284330591807,4.645028709718317,5.738794702741211,0.24481087506529342
final_answer_position,12,distractor_delta,80,3.4054216672824618,3.3995598398477966,2.9343756365363127,3.865191763003529,0.23268202073337013
final_answer_position,12,emotional_pressure_delta,80,5.882533473708251,5.854632138912712,5.40221219648494,6.548513844507745,0.2926800959720017
final_answer_position,12,false_belief_pressure_delta,80,7.390240209635758,7.38681880881208,6.334323532789287,8.077139859865783,0.24766994321615785
