label_scheme,source_condition,target_condition,layer,n_examples,n_families,balanced_accuracy,auroc,average_precision,f1,precision,recall,confusion_matrix_counts,baseline_balanced_accuracy,C_used
primary,evidence_emotional_pressure,evidence_emotional_pressure,4,36,36,0.584615,0.638462,0.784813,0.769231,0.769231,0.769231,tn=4 fp=6 fn=6 tp=20,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,5,36,36,0.661538,0.669231,0.803676,0.857143,0.800000,0.923077,tn=4 fp=6 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,6,36,36,0.692308,0.715385,0.811342,0.851852,0.821429,0.884615,tn=5 fp=5 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,7,36,36,0.742308,0.738462,0.843610,0.867925,0.851852,0.884615,tn=6 fp=4 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,8,36,36,0.673077,0.757692,0.853651,0.830189,0.814815,0.846154,tn=5 fp=5 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,9,36,36,0.742308,0.826923,0.909146,0.867925,0.851852,0.884615,tn=6 fp=4 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,10,36,36,0.742308,0.834615,0.930854,0.867925,0.851852,0.884615,tn=6 fp=4 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,11,36,36,0.742308,0.853846,0.942698,0.867925,0.851852,0.884615,tn=6 fp=4 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,12,36,36,0.711538,0.846154,0.936526,0.872727,0.827586,0.923077,tn=5 fp=5 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,13,36,36,0.692308,0.850000,0.936886,0.851852,0.821429,0.884615,tn=5 fp=5 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,14,36,36,0.811538,0.892308,0.946997,0.905660,0.888889,0.923077,tn=7 fp=3 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,15,36,36,0.761538,0.892308,0.946997,0.888889,0.857143,0.923077,tn=6 fp=4 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,16,36,36,0.761538,0.896154,0.944837,0.888889,0.857143,0.923077,tn=6 fp=4 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,17,36,36,0.773077,0.903846,0.962249,0.862745,0.880000,0.846154,tn=7 fp=3 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,18,36,36,0.703846,0.842308,0.936162,0.823529,0.840000,0.807692,tn=6 fp=4 fn=5 tp=21,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,19,36,36,0.653846,0.742308,0.865582,0.807692,0.807692,0.807692,tn=5 fp=5 fn=5 tp=21,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,20,36,36,0.653846,0.769231,0.855170,0.807692,0.807692,0.807692,tn=5 fp=5 fn=5 tp=21,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,21,36,36,0.792308,0.807692,0.885202,0.884615,0.884615,0.884615,tn=7 fp=3 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,22,36,36,0.811538,0.811538,0.900120,0.905660,0.888889,0.923077,tn=7 fp=3 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,23,36,36,0.792308,0.826923,0.905675,0.884615,0.884615,0.884615,tn=7 fp=3 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,24,36,36,0.811538,0.846154,0.926716,0.905660,0.888889,0.923077,tn=7 fp=3 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,25,36,36,0.811538,0.850000,0.928648,0.905660,0.888889,0.923077,tn=7 fp=3 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,26,36,36,0.773077,0.830769,0.912576,0.862745,0.880000,0.846154,tn=7 fp=3 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,27,36,36,0.792308,0.834615,0.914574,0.884615,0.884615,0.884615,tn=7 fp=3 fn=3 tp=23,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,28,36,36,0.773077,0.803846,0.897865,0.862745,0.880000,0.846154,tn=7 fp=3 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,29,36,36,0.773077,0.811538,0.905167,0.862745,0.880000,0.846154,tn=7 fp=3 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,30,36,36,0.773077,0.803846,0.903527,0.862745,0.880000,0.846154,tn=7 fp=3 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,31,36,36,0.773077,0.815385,0.912525,0.862745,0.880000,0.846154,tn=7 fp=3 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,32,36,36,0.773077,0.830769,0.919052,0.862745,0.880000,0.846154,tn=7 fp=3 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,33,36,36,0.723077,0.842308,0.926770,0.846154,0.846154,0.846154,tn=6 fp=4 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,34,36,36,0.723077,0.842308,0.923301,0.846154,0.846154,0.846154,tn=6 fp=4 fn=4 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,evidence_emotional_pressure,35,36,36,0.811538,0.861538,0.937717,0.905660,0.888889,0.923077,tn=7 fp=3 fn=2 tp=24,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,0,36,36,0.503226,0.587097,0.900107,0.833333,0.862069,0.806452,tn=1 fp=4 fn=6 tp=25,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,1,36,36,0.551613,0.851613,0.975934,0.888889,0.875000,0.903226,tn=1 fp=4 fn=3 tp=28,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,2,36,36,0.500000,0.703226,0.916716,0.925373,0.861111,1.000000,tn=0 fp=5 fn=0 tp=31,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,3,36,36,0.500000,0.803226,0.949428,0.925373,0.861111,1.000000,tn=0 fp=5 fn=0 tp=31,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,4,36,36,0.500000,0.677419,0.913516,0.925373,0.861111,1.000000,tn=0 fp=5 fn=0 tp=31,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,5,36,36,0.500000,0.451613,0.829929,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,6,36,36,0.500000,0.548387,0.841448,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,7,36,36,0.500000,0.490323,0.830264,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,8,36,36,0.500000,0.567742,0.866986,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,9,36,36,0.500000,0.529032,0.860175,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,10,36,36,0.500000,0.535484,0.852500,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,11,36,36,0.500000,0.574194,0.885318,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,12,36,36,0.500000,0.593548,0.882786,0.000000,0.000000,0.000000,tn=5 fp=0 fn=31 tp=0,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,13,36,36,0.658065,0.625806,0.929457,0.666667,0.941176,0.516129,tn=4 fp=1 fn=15 tp=16,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,14,36,36,0.709677,0.754839,0.958406,0.590909,1.000000,0.419355,tn=5 fp=0 fn=18 tp=13,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,15,36,36,0.674194,0.683871,0.943526,0.693878,0.944444,0.548387,tn=4 fp=1 fn=14 tp=17,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,16,36,36,0.706452,0.696774,0.938906,0.745098,0.950000,0.612903,tn=4 fp=1 fn=12 tp=19,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,17,36,36,0.754839,0.870968,0.978833,0.814815,0.956522,0.709677,tn=4 fp=1 fn=9 tp=22,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,18,36,36,0.751613,0.819355,0.967037,0.918033,0.933333,0.903226,tn=3 fp=2 fn=3 tp=28,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,19,36,36,0.703226,0.722581,0.934153,0.862069,0.925926,0.806452,tn=3 fp=2 fn=6 tp=25,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,20,36,36,0.719355,0.774194,0.947862,0.881356,0.928571,0.838710,tn=3 fp=2 fn=5 tp=26,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,21,36,36,0.703226,0.819355,0.959456,0.862069,0.925926,0.806452,tn=3 fp=2 fn=6 tp=25,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,22,36,36,0.735484,0.851613,0.974378,0.900000,0.931034,0.870968,tn=3 fp=2 fn=4 tp=27,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,23,36,36,0.635484,0.825806,0.969761,0.885246,0.900000,0.870968,tn=2 fp=3 fn=4 tp=27,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,24,36,36,0.719355,0.800000,0.964965,0.881356,0.928571,0.838710,tn=3 fp=2 fn=5 tp=26,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,25,36,36,0.719355,0.819355,0.967880,0.881356,0.928571,0.838710,tn=3 fp=2 fn=5 tp=26,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,26,36,36,0.703226,0.800000,0.962697,0.862069,0.925926,0.806452,tn=3 fp=2 fn=6 tp=25,0.500000,1.0
primary,evidence_emotional_pressure,closed_context_false_belief_pressure,27,36,36,0.670968,0.800000,0.962697,0.821429,0.920000,0.741935,tn=3 fp=2 fn=8 tp=23,0.500000,1.0
