analysis_kind,metric_name,layer_index,all_8_families_mean,all_8_families_median,excluding_policy_library_checkout_003_mean,excluding_policy_library_checkout_003_median,policy_library_checkout_003_alone_mean,policy_library_checkout_003_alone_median
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",12,0.6838091686367989,0.6839801967144012,0.6832391789981297,0.6801612973213196,0.6877990961074829,0.6877990961074829
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",12,0.17153362557291985,0.15723492950201035,0.16866416803428105,0.15611572563648224,0.19161982834339142,0.19161982834339142
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",12,0.7386902049183846,0.7388641536235809,0.7333362187658038,0.7288901209831238,0.7761681079864502,0.7761681079864502
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",12,0.9381303638219833,0.9474180638790131,0.9357044696807861,0.9461603760719299,0.9551116228103638,0.9551116228103638
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",13,0.6906343623995781,0.6955827474594116,0.6901682700429644,0.6972684860229492,0.693897008895874,0.693897008895874
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",13,0.15350091736763716,0.14341220259666443,0.15173640527895518,0.14268603920936584,0.16585250198841095,0.16585250198841095
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",13,0.7140254974365234,0.7123400568962097,0.7105947988373893,0.6981748938560486,0.7380403876304626,0.7380403876304626
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",13,0.9439626485109329,0.9508504271507263,0.9413881983075824,0.9508033990859985,0.9619837999343872,0.9619837999343872
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",14,0.6635683104395866,0.6548367142677307,0.6635865228516715,0.6515325903892517,0.6634408235549927,0.6634408235549927
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",14,0.17186735849827528,0.16744915395975113,0.17137085433517182,0.15955542027950287,0.1753428876399994,0.1753428876399994
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",14,0.7020450755953789,0.6998638212680817,0.7004846589905875,0.6894991993904114,0.7129679918289185,0.7129679918289185
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",14,0.9374402016401291,0.9462560713291168,0.9345864398138863,0.944908857345581,0.9574165344238281,0.9574165344238281
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",15,0.6542629674077034,0.6480081975460052,0.6548305409295219,0.6457264423370361,0.6502899527549744,0.6502899527549744
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",15,0.25038873963057995,0.24525294452905655,0.2536482108490808,0.25725141167640686,0.22757244110107422,0.22757244110107422
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",15,0.689777135848999,0.6783626973628998,0.6931705049106053,0.6841513514518738,0.6660235524177551,0.6660235524177551
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",15,0.9142308011651039,0.9236568510532379,0.9113772681781224,0.9185750484466553,0.9342055320739746,0.9342055320739746
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",16,0.6544610112905502,0.6523307859897614,0.6595679521560669,0.664573609828949,0.6187124252319336,0.6187124252319336
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",16,0.2436544243246317,0.22958830744028091,0.2454700767993927,0.2282317578792572,0.23094485700130463,0.23094485700130463
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",16,0.6631159633398056,0.6709073781967163,0.6707305823053632,0.6716607809066772,0.6098136305809021,0.6098136305809021
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",16,0.872848741710186,0.8762148916721344,0.8746564814022609,0.8850088119506836,0.8601945638656616,0.8601945638656616
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",17,0.687618725001812,0.6850690543651581,0.689739431653704,0.6948644518852234,0.6727737784385681,0.6727737784385681
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",17,0.13025033427402377,0.13452162593603134,0.13437153558645928,0.15258660912513733,0.1014019250869751,0.1014019250869751
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",17,0.6612189412117004,0.6523645520210266,0.6687687124524798,0.6526817083358765,0.6083705425262451,0.6083705425262451
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",17,0.8208496645092964,0.8470830917358398,0.8355404223714556,0.8621912002563477,0.7180143594741821,0.7180143594741821
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",18,0.7049622684717178,0.7030104994773865,0.7055922406060355,0.7054685354232788,0.7005524635314941,0.7005524635314941
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",18,0.18848858680576086,0.23108436912298203,0.20100367814302444,0.23412175476551056,0.10088294744491577,0.10088294744491577
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",18,0.6490645408630371,0.647049069404602,0.6549543482916695,0.6518831253051758,0.6078358888626099,0.6078358888626099
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",18,0.8196565955877304,0.8697283864021301,0.8458579012325832,0.8808858394622803,0.636247456073761,0.636247456073761
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",19,0.7165046781301498,0.7193654775619507,0.7147454960005624,0.7133156657218933,0.728818953037262,0.728818953037262
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",19,0.19076760695315897,0.20542844384908676,0.20996060515088694,0.24533718824386597,0.05641661956906319,0.05641661956906319
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",19,0.654974453151226,0.6562975347042084,0.6650494166782924,0.6610196828842163,0.5844497084617615,0.5844497084617615
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",19,0.8040289506316185,0.8658754825592041,0.8429042271205357,0.8835188150405884,0.531902015209198,0.531902015209198
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",20,0.6869054958224297,0.6872451305389404,0.685573833329337,0.6782631278038025,0.6962271332740784,0.6962271332740784
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",20,0.23046442784834653,0.23608600348234177,0.2461374584319336,0.2789636254310608,0.120753213763237,0.120753213763237
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",20,0.6184259355068207,0.6027471721172333,0.6269522990499224,0.6060389280319214,0.5587413907051086,0.5587413907051086
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",20,0.7867881581187248,0.8550387918949127,0.8294340712683541,0.8748400807380676,0.4882667660713196,0.4882667660713196
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",21,0.7169815674424171,0.7047690749168396,0.7181806990078518,0.7009505033493042,0.708587646484375,0.708587646484375
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",21,0.18736960855312645,0.20872044563293457,0.21245530886309488,0.25745123624801636,0.011769706383347511,0.011769706383347511
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",21,0.6387897357344627,0.6353988349437714,0.6629553692681449,0.6366592645645142,0.46963030099868774,0.46963030099868774
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",21,0.746283482760191,0.8601104915142059,0.8195032221930367,0.8713659644126892,0.23374530673027039,0.23374530673027039
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",22,0.7035758048295975,0.696042537689209,0.7027082698685783,0.6904211640357971,0.7096485495567322,0.7096485495567322
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",22,0.2196476999670267,0.224647656083107,0.23797335901430675,0.2732815444469452,0.09136808663606644,0.09136808663606644
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",22,0.6226271390914917,0.61935755610466,0.6420487080301557,0.6310928463935852,0.4866761565208435,0.4866761565208435
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",22,0.7582723833620548,0.8532902300357819,0.8247367995125907,0.8584372997283936,0.29302147030830383,0.29302147030830383
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",23,0.6888005211949348,0.6793876588344574,0.6856081145150321,0.6760587692260742,0.7111473679542542,0.7111473679542542
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",23,0.22416117740795016,0.21270954608917236,0.23320805121745383,0.26458603143692017,0.16083306074142456,0.16083306074142456
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",23,0.6317419558763504,0.627269446849823,0.6488142779895237,0.6431648135185242,0.512235701084137,0.512235701084137
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",23,0.7776764929294586,0.8550703525543213,0.8325888769967216,0.8596562147140503,0.39328980445861816,0.39328980445861816
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",24,0.701004184782505,0.7033931314945221,0.6990897229739598,0.6944303512573242,0.7144054174423218,0.7144054174423218
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",24,0.1861101882532239,0.17566683888435364,0.20326642904962813,0.22865578532218933,0.06601650267839432,0.06601650267839432
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",24,0.6341806352138519,0.6256431341171265,0.6556989295142037,0.6333969831466675,0.48355257511138916,0.48355257511138916
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",24,0.7676368020474911,0.8588927388191223,0.831034072807857,0.8647796511650085,0.3238559067249298,0.3238559067249298
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",25,0.7155039981007576,0.7160782814025879,0.7132926327841622,0.7113467454910278,0.730983555316925,0.730983555316925
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",25,0.18549749231897295,0.1989191472530365,0.19825705433530466,0.26927900314331055,0.09618055820465088,0.09618055820465088
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",25,0.6584206596016884,0.6555397510528564,0.6784767934254238,0.660570502281189,0.5180277228355408,0.5180277228355408
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",25,0.773922860622406,0.8598862886428833,0.8322609322411674,0.8739602565765381,0.36555635929107666,0.36555635929107666
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",26,0.7142758890986443,0.7216758728027344,0.7116426825523376,0.7195354104042053,0.7327083349227905,0.7327083349227905
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",26,0.20232498878613114,0.21488285809755325,0.21128385673676217,0.2776325047016144,0.13961291313171387,0.13961291313171387
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",26,0.6754155084490776,0.6623105108737946,0.6932289344923837,0.6626895070075989,0.5507215261459351,0.5507215261459351
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",26,0.7908825539052486,0.8649751842021942,0.8424440622329712,0.8833599090576172,0.4299519956111908,0.4299519956111908
delta_cosine,"cosine(false_pressure_delta, closed_context_delta)",27,0.7276932373642921,0.7297138571739197,0.7226536359105792,0.7282736301422119,0.7629704475402832,0.7629704475402832
delta_cosine,"cosine(false_pressure_delta, distractor_delta)",27,0.0931596695445478,0.10212349519133568,0.09387642624122756,0.1161046177148819,0.08814237266778946,0.08814237266778946
delta_cosine,"cosine(false_pressure_delta, emotional_pressure_delta)",27,0.6576643586158752,0.6435844004154205,0.6625621063368661,0.660098135471344,0.6233801245689392,0.6233801245689392
delta_cosine,"cosine(false_pressure_delta, true_pressure_delta)",27,0.8207216188311577,0.8831475973129272,0.8615555082048688,0.8933053612709045,0.5348843932151794,0.5348843932151794
